name,amount,unit
"Dill, getrocknet, oder andere Kräuter nach Geschmack",1,ELgehäuft
Salz und Pfeffer ,,n.B
Zucker ,,n.B
Thunfisch im eigenen Saft ,1,Dose
Schmand ,1,Becher
Fischsauce ,1,TL
Senf ,2,EL
Ketchup ,2,EL
Mayonnaise ,2,EL
"Chilischote(n) aus dem Glas, z.B. Piri-Piri",3,
Knoblauch ,1,Zehe/n
Ingwer ,1,kl.Stücke
"Thai-Chilischote(n), rot",1,
Rindersteak(s) aus der Hüfte,400,g
"Rinderbouillon ""Bouillon pur Rind"" oder 2 TL gekörnte Brühe",1,Topf
Sojasauce ,4,EL
Sesamöl ,2,EL
Korianderblätter ,,einige
Reis (Wildreis oder Basmatireis oder Jasminreis),200,g
Salz ,,
"Paprikaschote(n), rot ",1,
Erdnussöl ,3,EL
Brokkoliröschen ,250,g
"Pfeffer, bunter oder schwarzer, frisch gemahlen",,
"Thai-Basilikumblätter, zerrupft, ca.",1,Handvoll
Zwiebel(n) ,3,große
Knoblauch ,4,Zehe/n
Möhre(n) ,3,
"Paprikaschote(n), bunte",5,
Zucchini ,2,
"Tomaten, stückige oder im Sommer frische",1,Dose
"Tomaten, passierte ",1,Pck
"Zucker, braun ",2,ELgehäuft
"Paprikapulver, rosenscharf ",1,ELgehäuft
"Paprikapulver, edelsüß ",2,ELgehäuft
"Balsamico, dunkler ",2,EL
Chili ,,n.B
Salz und Pfeffer ,,n.B
"Paprikapulver, geräuchert ",,evtl
Olivenöl ,5,EL
Möhre(n) ,1,m.-große
Fenchel ,1,m.-großer
Knoblauch ,2,Zehe/n
"Peperoni, rot ",1,
Gnocchi für 2 Personen,1,Pck
Ziegenfrischkäse ,2,Kugel/n
"Ingwer, frisch",1,Stücke
"Kurkuma, frisch",1,Stücke
Sonnenblumenöl ,,etwas
Salz und Pfeffer ,,
Gnocchi ,500,g
Schinken ,100,g
"Spitzpaprika, hell",3,
Möhre(n) ,3,
Zucchini ,1,
Zwiebel(n) ,1,
Milch ,200,ml
Sahne ,200,ml
Wasser ,,etwas
Chilischote(n) ,1,kleine
Petersilie ,,etwas
Salz und Pfeffer ,,
Schweinefleisch aus der Oberschale,500,g
"Kohlrabi, klein gestiftelt",250,g
"Paprikaschote(n), rot ",250,g
Frühlingszwiebel(n) ,3,
"Paprikamark, mild",1,ELgehäuft
Tomatenmark ,1,ELgehäuft
Dijonsenf ,1,ELgehäuft
"Fleischbrühe oder Gemüsebrühe, ungesalzen",100,ml
"Petersilie, fein gehackt",2,ELgehäuft
Weizenmehl ,3,ELgehäuft
Paprikapulver ,3,ELgehäuft
"Pfeffer, weißer, fein gemahlen",1,TLgestr
Salz ,1,TLgestr
Butterschmalz zum Braten,,
Tomate(n) ,500,g
Sellerie ,500,g
Dill ,500,g
Petersilienwurzel(n) ,500,g
Lauch ,500,g
"Salz, unjodiert",500,g
Schweineschnitzel aus der Oberschale,500,g
Weizenmehl ,3,ELgehäuft
"Paprikapulver, edelsüß ",3,ELgehäuft
"Pfeffer, weißer, fein gemahlen",1,TLgehäuft
Salz ,1,TLgestr
Butterschmalz zum Braten,,
"Salsicce, ca. 200 g",3,kleine
"Paprikaschote(n), rot ",2,
Frühlingszwiebel(n) ,2,
Knoblauch ,1,Zehe/n
Tomatenmark ,1,EL
"Rosmarin, frisch",,etwas
"Oregano, frisch",,etwas
"Thymian, frisch",,etwas
Salz und Pfeffer ,,
Chilipulver ,,
Piment d'Espelette ,,n.B
Reis ,125,g
Venusmuscheln (Vongole),1,kg
Olivenöl ,2,EL
"Schalotte(n), fein gehackt",2,
"Knoblauchzehe(n), fein gehackt",2,
Weißwein ,2,dl
Wasser ,1,dl
"Tomate(n), entkernt in Würfel geschnitten",1,m.-große
Tomatenmark ,1,EL
"Chilischote(n), klein geschnitten",1,
Salz und Pfeffer ,,
"Petersilie, klein geschnitten",,
Rindersteak(s) à 300 g,2,
"Kaffee, gebrüht",3,EL
Olivenöl ,3,EL
Rum ,2,EL
Steakgewürz ,1,EL
"Zucker, braun ",1,EL
Salz und Pfeffer ,,
"Knoblauchzehe(n), durchgepresst",1,
"Banane(n), geschält, in dicke Scheiben geschnitten",1,große
Orangensaft mit Fruchtfleisch,200,ml
"Zitronenmelisse, Blättchen abgezupft",2,Zweig/e
"Banane(n), geschält, grob zerkleinert",2,große
Molke ,500,ml
Kurkuma ,½,TL
"Blaubeeren, frisch oder TK, angetaut",100,g
Holunderblütensirup ,2,EL
"Mango(s), reif, geschält, entkernt, grob zerkleinert",2,große
"Ingwer, frisch, geschält",40,g
Zucker ,2,EL
"Limettensaft, frisch gepresst",4,EL
Holunderblütensirup ,4,EL
Mineralwasser ,600,ml
"Kiwi(s), reif, geschält",4,
"Kiwi(s) reif, geschält, Ansatz entfernt, in 4 dickere Scheiben geschnitten",1,
"Minze, Blättchen abgezupft",1,Bund
"Limettensaft, frisch gepresst",4,EL
"Bitter Lemon, eiskalt",600,ml
"Zucchini à ca. 250 g, geschält, klein geschnitten",2,kleine
"Zitronenmelisse, Blättchen abgezupft, einige zum Garnieren beiseite gelegt",1,Bund
"Apfelsaft, naturtrüb",400,ml
Ginger Ale ,400,ml
Eiswürfel ,,einige
Bio-Zitrone(n) ,33,kg
Zucker ,1,kg
"Paprikaschote(n), rot ",1,
"Zucchini, grün",1,
"Zucchini, gelb",1,
"Hokkaidokürbis(se), Fruchtfleisch",400,g
"Zwiebel(n), rot",2,
Knoblauch ,1,Zehe/n
Olivenöl ,3,EL
Rosmarin ,1,Zweig/e
Meersalz ,,
"Pfeffer, bunt oder schwarz, frisch gemahlen",,
"Minutensteak(s), Schwein oder Pute, à ca. 120 g",4,
Mehl ,4,EL
Ei(er) ,2,
Sahne ,25,g
Meersalz ,,
"Pfeffer, schwarz, frisch gemahlen",,
"Brötchen, altbacken",3,
"Hartkäse (Grana Padano) oder Fiore Sardo, gerieben",50,g
"Petersilie, glatte, frisch, gehackt",½,EL
"Oregano, frisch. gehackt",½,EL
Zitronenabrieb ,2,EL
Butterschmalz ,3,EL
Hähncheninnenfilet(s) ,15,
Zwiebel(n) ,2,
Bacon ,125,g
Champignons ,400,g
"Käse, gerieben, nach Geschmack",150,g
Tomatenmark ,2,EL
"Sahne, à ca. 200 g",1,Becher
Salz und Pfeffer ,,
Öl zum Braten ,,etwas
Spaghetti ,500,g
Zwiebel(n) ,1,
Knoblauchzehe(n) ,1,
Öl ,,
Karotte(n) ,1,
Rinderhackfleisch ,500,g
Brühe ,250,ml
"Tomaten, passierte ",500,g
Curry ,3,EL
Pfeffer ,,n.B
Rosmarin ,,n.B
Basilikum ,,n.B
Oregano ,,n.B
Rostbratwürste ,3,
Ei(er) ,3,m.-große
Paniermehl ,30,g
Salz ,1,Prisen
"Sardellenfilet(s), eingelegt",6,
"Gouda, gerieben",60,g
Toastbrot ,3,Scheibe/n
Butter ,10,g
"Kichererbsen, Dose, abgetropft, Flüssigkeit aufgefangen",250,g
"Rote Bete, vorgegart, vakuumiert, klein geschnitten",100,g
Walnüsse ,1,Handvoll
"Knoblauch, gepresst",2,Zehe/n
Tahin ,2,EL
"Zitrone(n), Saft davon ",½,
Kreuzkümmelpulver ,½,TL
Chilipulver ,½,TL
Olivenöl ,3,EL
Salz ,1,TL
Schwarzbrot ,4,Scheibe/n
Butter ,,
"Avocado(s), geschält, entkernt, in Scheiben geschnitten",1,
"Walnüsse, gehackt ",1,Handvoll
"Gartenkresse, mit der Schere abgeschnitten",1,Kästchen
"Pfeffer, schwarz, aus der Mühle",,
"Kaffee, gemahlen",200,g
"Wasser, kalt",1,Liter
Mehl ,500,g
"Wasser, lauwarm ",250,ml
Hefe ,1,Würfel
Salz ,5,g
Rinderhackfleisch ,500,g
"Zwiebel(n), rot ",2,
Knoblauchzehe(n) ,3,
"Paprikaschote(n), rot ",1,
Ajvar ,3,EL
Tomate(n) ,2,
Petersilie ,1,Bund
Tomate(n) ,1,
Gurke(n) ,½,
Öl ,2,EL
Zitronensaft ,2,EL
Naturjoghurt ,8,EL
Salz und Pfeffer ,,
Chili ,,
Apfel (Cox Orange) oder 2 Äpfel,1,
"Porreestange(n), nur das Weiße",2,
Sellerie ,1,kl.Glas
Mais ,1,kl.Dose/n
Kochschinken ,200,g
Sahne ,3,EL
"Salatcreme (Miracel Whip) oder 0,5 großes Glas",1,kl.Glas
"Zitrone(n), Saft davon ",1,
"Bohnen, weiße aus der Dose, abgetropft",550,g
Sahne ,200,ml
Zitrone(n) ,1,
Olivenöl ,,
Salz und Pfeffer ,,
Aubergine(n) ,2,
Knoblauch ,2,Zehe/n
Joghurt ,250,g
Minze ,1,Zweig/e
Salatgurke(n) ,1,
Öl ,,
Salz und Pfeffer ,,
Pistazienkerne ,120,g
"Pinienkerne, geröstet",3,EL
Petersilie ,2,Stängel
Basilikum ,2,Stängel
"Zitrone(n), Saft davon ",½,
Öl ,60,ml
Knoblauchzehe(n) ,2,
"Parmesan, frisch gerieben ",40,g
Pfeffer ,,
Mehl ,125,g
Joghurt ,75,g
Milch ,100,ml
Zucker ,2,EL
Backpulver ,½,TL
Butter ,15,g
Salz ,1,Prisen
Öl zum Braten ,,
Cranberrysaft ,150,ml
Ananassaft ,150,ml
Ginger Ale ,150,ml
Bittermandelaroma ,,etwas
Crushed Ice ,,etwas
Cashewkerne ,30,g
Hefeflocken ,2,EL
Semmelbrösel ,1,EL
Salz ,½,TL
Avocado(s) ,1,
Knoblauchzehe(n) ,1,
Basilikumblätter ,1,Handvoll
Olivenöl ,3,EL
Limettensaft ,1,EL
"Bohnen, grüne, frische, geputzte",½,kg
Bacon ,6,Scheibe/n
"Bohnenkraut, frisches, gehackt",1,ELgestr
Fett für die Form ,,
saure Sahne ,1,Becher
Ei(er) ,1,
Salz und Pfeffer ,,
Milch ,,etwas
"Bergkäse, geriebener",2,ELgehäuft
Semmelbrösel ,1,ELgehäuft
"Butter, flüssige",2,EL
Blattspinat oder 400 g TK-Blattspinat,500,g
Kirschtomate(n) ,400,g
Sahne ,200,g
Bio-Zitronenschale ,½,TL
Lachsfilet(s) ,500,g
Couscous ,200,g
Rapsöl ,,
Salz und Pfeffer ,,
"Linsen, braune mit Suppengrün",1,Dose
Mungobohnenkeimlinge ,1,Handvoll
Zwiebel(n) ,1,
Balsamico ,,etwas
"Paprikaschote(n), grün ",1,
Schupfnudeln aus dem Kühlregal,500,g
Butter ,10,g
"Jalapeños, grün",1,
"Zwiebel(n), rot ",1,
Knoblauchzehe(n) ,1,
"Mozzarella, gerieben",100,g
"Cheddarkäse, gerieben",50,g
"Speckwürfel, optional",100,g
"Gemüse, z. B. Brokkoli, Mais, Paprikaschoten",,n.B
Hähnchenbrustfilet(s) oder Putenbrust,600,g
Lauchzwiebel(n) ,1,Bund
"Paprikaschote(n), rot, orange oder gelb",1,
Knoblauchzehe(n) ,2,
"Pfirsich(e), frische",5,
Kokosmilch oder/und Schlagsahne,2,Dose/n
"Currypaste, gelb oder rot",2,TLgehäuft
Chilischote(n) ,,n.B
Currypulver ,2,TL
Erdnusscreme ,2,TLgehäuft
Salz ,,
Erdnussöl oder Sesamöl zum Braten,,
Koriander ,,
Zimt ,1,Prisen
Kardamom ,,
"Honig, optional",2,EL
Basmatireis ,1,Tasse/n
Butter ,,
Currypaste ,1,TLgehäuft
Löffelbiskuits ,200,g
Butter ,100,g
Wasser ,200,g
Zucker ,80,g
"Götterspeise, Waldmeistergeschmack",1,Pck
Frischkäse ,300,g
Schmand ,400,g
Vanillezucker ,2,Pck
Blaubeeren ,250,g
Himbeeren ,125,g
Grünkernschrot ,8,ELgehäuft
Milch ,1,Liter
"Margarine, Butter oder Öl",,etwas
Gemüsebrühepulver ,2,TL
Salz und Pfeffer ,,
Muskatnuss ,,
Maggi ,,etwas
Weizenvollkornmehl ,500,g
"Wasser, lauwarm ",500,ml
Salatkernmischung (Salatkerne Mix),130,g
Salz ,1,Prisen
Trockenhefe ,1½,Pck
Essig ,1,EL
"Gulaschfleisch, gemischt",500,g
Zwiebel(n) ,250,g
"Tomate(n), geschält",2,große
Senf ,1,TL
Salz und Pfeffer ,,
Paprikapulver ,,
Chilipulver ,,
Saucenbinder ,,
Kartoffel(n) ,4,m.-große
Zucchini ,2,m.-große
Karotte(n) ,2,
Hackfleisch ,800,g
Kräuterfrischkäse ,100,g
Tomatenmark ,2,EL
Wasser ,250,ml
Zwiebel(n) ,2,
Knoblauch ,2,Zehe/n
"Chilischote(n), frisch oder getrocknet",,etwas
Salz und Pfeffer ,,
Paprikapulver ,,
"Kräuter, italienische ",,n.B
Fett zum Braten ,,
Pizzateig ,1,Rollen
Frischkäse ,200,g
Joghurt ,150,g
Zitronensaft ,1,TL
Honig ,2,EL
Obst der Saison,,
Puderzucker ,3,EL
Mandel(n) ,1,Handvoll
Kartoffel(n) ,1,kg
Maismehl ,3,EL
Paprikapulver ,2,EL
Dill ,2,EL
Salz und Pfeffer ,,n.B
Sonnenblumenöl ,,etwas
Salatgurke(n) ,1,
Kirschtomate(n) ,1,Rispen
"Paprikaschote(n), gemischt",2,
"Oliven, grüne ",,n.B
"Hirtenkäse oder Feta-Käse, ca. 100 g",½,
Oregano oder Majoran,1,Zweig/e
Schnittlauch ,1,kl.Bund
Rapsöl ,120,ml
Olivenöl ,40,ml
"Balsamico, heller ",50,ml
Zucker ,1,Prisen
Salz und Pfeffer ,,
Schupfnudeln ,500,g
Champignons ,250,g
Möhre(n) ,150,g
Hähnchenfleisch ,500,g
"Milch, fettarm",1,Schuss
Kräuterfrischkäse ,150,g
Salz ,,
Cayennepfeffer ,,
"Burger Patties aus Fleischersatz, z. B. Next Level Burger, à ca. 227 g",1,Pck
Kartoffel(n) ,227,g
Karotte(n) ,227,g
Pastinake(n) ,227,g
Salz ,½,EL
Zucker ,1,Prisen
Rosmarinzweig(e) ,1,
Olivenöl ,6,EL
Mehl ,1,kg
Zucker ,150,g
Vanillezucker ,2,Pck
Salz ,1,Prisen
Butter ,140,g
Hefe ,1,Würfel
Eigelb ,3,
"Milch, lauwarm ",400,ml
Zimtzucker ,1,Tasse
"Schmand, je ca. 200 g",1½,Becher
Eigelb ,1,
Milch ,,etwas
Rinderhackfleisch ,500,g
Zucchini ,800,g
"Tomaten, stückige, à 400 g Abtropfgewicht",1,gr.Dose/n
Salz und Pfeffer ,,
Muskat ,,
"Lammschulter, ca. 1,5 kg",1,große
"Zwiebel(n), roh",260,g
"Knoblauch, frisch",40,g
"Petersilie, glatte, frisch",20,g
"Rosmarinnadeln, frisch gehackt",10,g
"Thymian, getrocknet",2,g
"Pfeffer, schwarzer, gemahlen",2,g
Salz ,30,g
"Schweinedarm, Kaliber 28/30",,n.B
Schweinenackensteak(s) ,4,
"Knoblauchschnittlauch, alternativ Bärlauch",1,Bund
Knoblauchzehe(n) ,2,
Oregano ,,n.B
Rapsöl ,,n.B
Salz ,1,EL
"Paprikapulver, geräuchert ",3,EL
Currypulver ,,evtl
Couscous ,200,g
Knoblauchzehe(n) ,2,
Ingwer ,2,Scheibe/n
Frühlingszwiebel(n) ,5,
Tomatensaft oder 500 ml passierte Tomaten,250,ml
Salatgurke(n) ,1,
"Paprikaschote(n), rot oder gelb",1,
Schafskäse ,1,Stücke
Olivenöl ,,
Salz und Pfeffer ,,
Petersilie oder 1 Päckchen Tiefkühlkäuter,1,Bund
"Pfefferminzblätter, frische",,
"Kreuzkümmel, optional",,
"Currypaste, rote, nach Bedarf",1,EL
Hackfleisch ,250,g
"Bohnenpaste, scharfe",2,EL
Currypulver ,1,EL
Cayennepfeffer ,1,EL
Sake ,100,ml
Weißweinessig ,2,EL
Sauerkraut ,300,g
"Mais, à 285 g",½,Dose
Brühe ,700,ml
Sojasauce ,2,EL
Salz und Pfeffer ,,
Joghurt ,4,EL
Mehl ,500,g
"Hefe, 42 g",1,Würfel
"Milch, lauwarm ",125,ml
Zucker ,150,g
"Butter, weiche ",200,g
Salz ,1,Prisen
Ei(er) ,2,
Butter für das Blech ,10,g
Pflaume(n) zum Belegen,1,kg
Mehl und Öl zum Arbeiten,,etwas
Mehl ,400,g
Zucker ,200,g
"Butter, zimmerwarme ",250,g
Salz ,1,Prisen
Vanillezucker ,1,Pck
Schmand ,1,Becher
Mayonnaise ,2,EL
Joghurt ,250,g
Quark ,250,g
Knoblauch ,2,Zehe/n
Salz und Pfeffer ,,
Fondor ,,
Maggi ,,
Kaffeesahne ,,n.B
Zitronensaft ,,n.B
"Oregano, gerebelt",3,TL
Thymian ,2,TL
Salz ,1,TL
"Pfeffer, schwarzer, gemahlen",1,TL
"Paprikapulver, edelsüß ",2,TL
"Majoran, gerebelt",1,TL
Zucker ,1,TL
Zwiebelgranulat ,2,TL
Knoblauchgranulat ,2,TL
"Rosmarin, gemahlen",1,TL
Korianderpulver ,1,TL
Kreuzkümmelpulver (Cumin),2,TL
Zitrone(n) ,1,TL
Sonnenblumenöl ,7,EL
Pfirsich(e) ,4,kg
"Zitrone(n), Schale und Saft davon, unbehandelt",3,
"Limette(n), Schale und Saft davon, unbehandelt",2,
Madeira ,100,ml
"Pfeffer, weißer, fein gemahlen",1,ELgestr
Salz ,1,TLgestr
Gelierzucker 2:1 ,2,kg
Banane(n) ,2,
Zucker ,150,g
Mehl ,200,g
Mineralwasser mit Kohlensäure,100,ml
Sonnenblumenöl ,50,ml
Backpulver ,2,Pck
Zimt ,1,Msp
"Salatgurke(n), aromatische",1½,
"Ananas, möglichst reif",1,
Chilischote(n) ,2,
Petersilie ,1,Bund
"Bio-Limette(n), ersatzweise Bio-Zitronen",2,
Salz und Pfeffer ,,
Himbeeren ,800,g
"Wassermelone(n), kernlos",700,g
Gelierzucker 3:1 ,1,Pck
Zitronensaft ,1,Spritzer
Mehl ,400,g
Zucker ,200,g
Butter ,200,g
"Mandeln, gemahlen ",100,g
Ei(er) ,2,
"Zitrone(n), Schale davon ",1,
Vanilleextrakt ,1,TL
Äpfel ,4,
Birne(n) ,4,
Vanillepuddingpulver ,1,Pck
"Wasser, ca.",½,Tasse
Weißwein ,1,Schuss
Zucker oder Süßstoff nach Wahl,,n.B
Ei(er) ,3,
Zucker ,150,g
Magerquark ,500,g
"Zitrone(n), Saft davon ",2,
"Zitrone(n), Schale davon ",1,
saure Sahne ,1,Becher
Mehl ,2,ELgehäuft
Lachsfilet(s) ,1,
Bio-Limette(n) ,1,
Sahnejoghurt ,75,g
Salz und Pfeffer ,,
Meerrettich oder Wasabipaste,,n.B
Krabbenchips ,,n.B
Zucker ,1,Prisen
Löffelbiskuits ,100,g
Baileys Irish Cream ,150,ml
Vollmilchkuvertüre ,150,g
Kakaopulver ,30,g
Schinkenwürfel ,125,g
"Käse, gerieben ",125,g
Schmand ,200,g
Porreestange(n) ,1,
Flammkuchenteig aus dem Kühlregal,1,Rollen
Öl ,1,EL
"Pfeffer, schwarzer ",,etwas
"Mandelmilch (Mandeldrink), ungesüßt",150,ml
Honigmelone(n) ,50,g
Banane(n) ,,
Plattpfirsich(e) ,,
Erdnussmus ,1,EL
Salz ,1,Prisen
Milch ,500,ml
Dinkelgrieß ,50,g
Zucker ,1,EL
Vanillezucker ,1,Pck
"Butter, etwa",20,g
Vogelmiere ,3,Handvoll
"Zwiebel(n), gewürfelt",1,
Sojamilch (Sojadrink) ,250,ml
Mehl ,150,g
"Kichererbsen (Dose), im Mixer zerkleinert",300,g
Salz und Pfeffer ,,n.B
"Kreuzkümmel, optional",,evtl
Öl ,,etwas
"Salatgurke(n), bio",1,m.-große
"Möhre(n), bio",4,m.-große
Ajvar ,1,EL
"Haselnüsse, gemahlen oder klein gehackt",3,ELgehäuft
Honig ,½,TL
Olivenöl oder Arganöl,2,EL
Salz und Pfeffer ,,etwas
Apfelessig oder Zitronensaft,1,Schuss
"Paprikaschote(n), ich nehme meistens rote",1,
Avocado(s) ,1,
Knoblauchzehe(n) ,1,
Salz und Pfeffer ,,
Chilipulver ,,
Leinsamen ,3,EL
Wasser ,9,EL
Kokosöl ,1,EL
"Banane(n), am besten ziemlich weiche",3,
Backpulver ,1,EL
Zimt ,,etwas
"Nüsse, zerkleinert und/oder Obst",,evtl
"Kokosmehl, 10 bis 12 EL",,
Agavendicksaft ,3,EL
"Mandelmilch (Mandeldrink), Kaffee oder Wasser",,
Senfkraut ,5,Handvoll
Olivenöl zum Dünsten,3,EL
"Reis, bereits gekocht, noch heiß",200,g
Wasser ,350,ml
Salz und Pfeffer ,,
Bio-Orange(n) ,2,
Giersch (Blätter),3,Handvoll
Wasser ,750,ml
Xylit (Zuckerersatz) ,3,EL
Löwenzahn ,3,Handvoll
Eisbergsalat ,03,Kopf
"Zwiebel(n), in Ringe geschnitten",1,
Olivenöl ,25,ml
Essig ,10,ml
Xylit (Zuckerersatz) ,4,TL
Senf ,2,EL
Kurkuma ,1,TL
Pfeffer ,1,Prisen
Sojamedaillon(s) oder 24 Sojawürfel,12,
Sojasauce ,10,ml
Salz ,2,TL
Mehl zum Panieren,,
Pfefferminztee ,1,Beutel
"Wasser, heißes, à ca. 200 ml - 250 ml",1,Becher
Zitronensaft ,1,Spritzer
Eiswürfel ,,einige
Pfefferminzblätter ,3,
Zitronenscheibe(n) ,1,kleine
Zucker ,100,g
Wasser ,2,EL
Ei(er) ,6,
Zucker ,100,g
Milch ,1,Liter
Vanilleschote(n) ,1,
Vanilleeis ,1,Liter
Milch ,250,ml
"Fruchtgummi (Glotzaugen, Würmer, Vampirzähne, etc. zum Beispiel von Trolli)",250,g
Sprühsahne ,50,g
Kakaopulver ,20,g
Schaschlikspieße ,2,
Sauerkirschen à ca. 350 g Abtropfgewicht,2,Gläser
Sauerkirschsaft ,1,Liter
Mehl ,350,g
Ei(er) ,4,
"Zucker, ca.",2,EL
Salz ,1,Prisen
"Butter, flüssig",62½,g
Vanillepuddingpulver ,1,Pck
"Schokolade, weiße ",400,
"Lebensmittelfarbpaste, grün",20,cl
"Süßigkeiten /Fruchtgummis  (Glotzeraugen, Würmer, Vampirzähne, etc.)",,
Ei(er) ,4,
Margarine ,150,g
Weizenmehl ,250,g
Backpulver ,2,TL
Kochschinken ,500,g
Gouda ,500,g
Champignons ,150,g
Crème double ,125,g
Schnittlauch ,1,Bund
Petersilie ,1,Bund
Senf ,1,EL
Salz und Pfeffer ,,
Streuwürze ,,
"Garnele(n), TK, (ich nehme King Prawns)",250,g
Knoblauchzehe(n) ,1,
"Cocktailtomaten, gewaschen und halbiert",250,g
"Sahne oder Cremefine zum Kochen, ca. 200 g",1,Becher
Tomatenmark ,30,g
Gemüsebrühe ,2,TL
Salz und Pfeffer ,,
"Paprikapulver, edelsüß ",,
Olivenöl ,,
"Tagliatelle, frische aus dem Kühlregal",1,Pck
Drillinge oder andere festkochende Kartoffeln,500,g
"Tomate(n), getrocknete ",2,Pck
"Paprikaschote(n), grün ",1,
Basilikum ,1,Topf
Pinienkerne ,100,g
Frühlingszwiebel(n) ,1,Bund
Parmesan ,60,g
"Balsamico, heller ",3,EL
Rapsöl ,3,EL
Olivenöl ,3,EL
Puderzucker ,1,EL
Knoblauchzehe(n) ,1,
"Salz und Pfeffer, weißer ",,
Butter ,100,g
Butterkeks(e) ,150,g
"Ei(er), getrennt ",4,
Zucker ,120,g
Vanillezucker ,1,Pck
Magerquark ,500,g
Frischkäse ,300,g
"Zitrone(n), Schale und Saft davon ",½,
Speisestärke ,50,g
"Beeren, gemischt, frisch oder TK",300,g
"Butter, ca. 250 g",1,Pkt
Zartbitterschokolade ,200,g
Zucker ,200,g
Ei(er) ,6,
"Haselnüsse, gemahlen ",200,g
Mehl ,100,g
Zucchini ,1,kleine
Karotte(n) ,4,
Paprikaschote(n) ,2,
"Lauch, klein geschnitten",1,Handvoll
Zwiebel(n) ,1,
Öl oder Butter,,
Sahne ,200,ml
Milch ,300,ml
Lasagneblätter ,12,
"Crème fraîche, ca. 150 bis 200 g",1,Becher
"Käse, gerieben, ca. 200 g",1,Beutel
Salz und Pfeffer ,,
"Gemüsebrühe, instant ",,
Maggi ,,evtl
Zucker ,,evtl
"Kräuter, gemischte, frisch oder TK",,
Muskat ,,
"Rindfleisch, gekocht (Brust, Tafelspitz)",500,g
Zwiebel(n) ,1,m.-große
Essiggurke(n) ,125,g
Mehl ,3,EL
Butter ,50,g
Öl ,,
Salz und Pfeffer ,,
Rinderbrühe ,500,ml
Gurkenflüssigkeit ,125,ml
"Rinderbrühe, gekörnte ",,evtl
Zucker ,200,g
Butter ,90,g
Meersalz ,1,TL
Sahne ,120,ml
"Kartoffel(n), gekocht",400,g
"Paprikaschote(n), rot ",½,
Zucchini ,1,kleine
Zwiebel(n) ,1,
"Peperoni, grün, Schärfe nach Geschmack",1,
"Oliven, schwarze ",,n.B
Kapern ,,n.B
"Feta-Käse, gerieben",60,g
Ei(er) ,4,
Salz und Pfeffer ,,
Kräuter der Provence ,,
Öl zum Braten ,,
"Salami oder Speckstreifen, optional",,evtl
Haferflocken ,50,g
"Puddingpulver, nach Wahl, z. B. Vanillegeschmack",1,Pck
Wasser ,400,ml
Mandelmilch (Mandeldrink) oder alternative Milch,150,ml
"Blaubeeren, TK",150,g
Banane(n) ,1,
"Süßstoff, wer es süßer mag",,
"Quinoa, gepufft",50,g
Walnüsse ,20,g
Kakaopulver ,10,g
Leinsamen ,10,g
Zimt ,,
Flavdrops z .B Cheesecake,,
Cashewmus ,,
Tomate(n) ,6,große
Knoblauchzehe(n) ,3,
Süßkartoffel(n) ,3,
"Paprikaschote(n), keine grünen",6,
Fenchelknolle(n) ,1,
Zwiebel(n) ,3,große
Hähnchengeschnetzeltes ,800,g
Öl ,8,EL
Essig ,8,EL
"Paprikapulver, geräuchert ",4,TLgehäuft
"Thymian, getrocknet",4,TL
Salz und Pfeffer ,,
Zucker ,,
"Nudeln, z.B.  Radiatori oder Pipe Rigate",250,g
"Bacon, à ca. 100 g",2,Pck
"Gouda, junger, gewürfelt",200,g
Frühlingszwiebel(n) ,1,Bund
"Paprikaschote(n), rot ",1,
Puderzucker ,2,EL
"Balsamico, heller ",3,EL
Rapsöl oder Olivenöl,6,EL
Knoblauchzehe(n) ,1,
Salz und Pfeffer ,,n.B
Weizenvollkornmehl ,250,g
Weizenmehl Type 550 ,250,g
Vollmilch ,07,Liter
"Ei(er), Größe L ",6,
"Salz und Pfeffer, weißer ",,
Petersilie ,,etwas
"Paprikaschote(n), rot und grün",2,
Zwiebel(n) ,2,
Bauchspeck oder Schinkenspeck,150,g
Butter ,2,ELgehäuft
Weizenmehl (Weißmehl),2,ELgehäuft
Vollmilch nach Bedarf,,
"Käse, gerieben nach Belieben (Gouda, Emmentaler o.ä.)",200,g
Tomate(n) zum Schichten,500,g
Öl zum Ausbacken,,
"Glutenmehl, z.B. von Dr. Schär, Mix B",500,g
"Wasser, lauwarm ",450,ml
Trockenhefe ,1,Pck
Olivenöl ,3,EL
"Honig, flüssiger ",1,TL
Salz ,1½,TL
Fett für die Form ,,n.B
"Sonnenblumenkerne oder Kürbiskerne, Sesam oder Mohn, etc.",,n.B
Sahne ,,etwas
"Mandeln, gemahlen, blanchierte",50,g
Puderzucker ,50,g
Eiweiß ,30,g
Zucker ,13,g
Lebensmittelfarbe ,,evtl
Frischkäse ,15,g
Puderzucker ,15,g
"Pellkartoffeln, gepellt, in Scheiben geschnitten",3,m.-große
"Hackfleisch, gemischt ",250,g
Rapsöl ,2,EL
"Aubergine(n), in Scheiben geschnitten",1,
"Zwiebel(n), gewürfelt",1,große
"Knoblauchzehe(n), gehackt",1,
Crème fraîche mit Kräutern,1,Becher
"Emmentaler, gerieben, 200 g",1,Beutel
Tomatenmark ,2,EL
Gemüsebrühe ,100,ml
Sojasauce ,1,EL
Lorbeerblatt ,1,
"Paprikapulver, edelsüß ",1,TL
Kreuzkümmelpulver ,1,TL
Currypulver ,½,TL
